ID,MatchID,EventID,Date,Characters,Matchup
1155,979,102,2014-04-05T00:00:00,ZZFox,Fox;Falco
1068,980,102,2014-04-05T00:00:00,,
1071,981,102,2014-04-05T00:00:00,,
1069,982,102,2014-04-05T00:00:00,,
1040,983,102,2014-04-05T00:00:00,,
1155,984,102,2014-04-05T00:00:00,ZZFox,Fox;Fox
3409,985,102,2014-04-05T00:00:00,Jigglypuff,
1068,986,102,2014-04-05T00:00:00,,
1286,987,102,2014-04-05T00:00:00,,
1157,989,102,2014-04-05T00:00:00,,
1290,997,102,2014-04-05T00:00:00,,
1071,1000,102,2014-04-05T00:00:00,,
1062,1001,102,2014-04-05T00:00:00,,
1157,1002,102,2014-04-05T00:00:00,,
1803,1004,104,2014-04-11T00:00:00,,
1622,1005,104,2014-04-11T00:00:00,,
1614,1010,104,2014-04-11T00:00:00,,
1614,1012,104,2014-04-11T00:00:00,,
1625,1014,104,2014-04-11T00:00:00,,
1806,1016,104,2014-04-11T00:00:00,,
1803,1017,104,2014-04-11T00:00:00,,
1803,1019,104,2014-04-11T00:00:00,,
1622,1021,104,2014-04-11T00:00:00,,
1653,1022,104,2014-04-11T00:00:00,,
1803,1023,104,2014-04-11T00:00:00,,
1818,1026,104,2014-04-11T00:00:00,,
1653,1027,104,2014-04-11T00:00:00,,
1614,1028,104,2014-04-11T00:00:00,Falco,
1112,1044,107,2014-04-13T00:00:00,,
1112,1045,107,2014-04-13T00:00:00,,
1112,1046,107,2014-04-13T00:00:00,,
1150,1048,107,2014-04-13T00:00:00,,
1180,1049,107,2014-04-13T00:00:00,,
1150,1050,107,2014-04-13T00:00:00,,
1142,1051,107,2014-04-13T00:00:00,,
2007,1052,107,2014-04-13T00:00:00,,
1180,1053,107,2014-04-13T00:00:00,,
1076,1054,107,2014-04-13T00:00:00,,
1239,1057,107,2014-04-13T00:00:00,,
1076,1058,107,2014-04-13T00:00:00,,
1185,1059,107,2014-04-13T00:00:00,,
1102,1074,107,2014-04-13T00:00:00,,
1329,1075,107,2014-04-13T00:00:00,,
1329,1077,107,2014-04-13T00:00:00,,
1112,1078,107,2014-04-13T00:00:00,,
1102,1080,107,2014-04-13T00:00:00,,
2007,1081,107,2014-04-13T00:00:00,,
1180,1083,107,2014-04-13T00:00:00,,
1112,1084,107,2014-04-13T00:00:00,,
1150,1086,107,2014-04-13T00:00:00,,
1102,1088,107,2014-04-13T00:00:00,,
2007,1090,107,2014-04-13T00:00:00,,
1329,1092,107,2014-04-13T00:00:00,,
1180,1094,107,2014-04-13T00:00:00,,
1185,1095,107,2014-04-13T00:00:00,,
1245,1097,107,2014-04-13T00:00:00,,
1142,1101,107,2014-04-13T00:00:00,,
1048,1105,110,2014-04-13T00:00:00,,
1049,1106,110,2014-04-13T00:00:00,,
1047,1107,110,2014-04-13T00:00:00,,
1047,1108,110,2014-04-13T00:00:00,,
2007,1109,110,2014-04-13T00:00:00,,
1047,1110,110,2014-04-13T00:00:00,,
2007,1111,110,2014-04-13T00:00:00,,
1047,1112,110,2014-04-13T00:00:00,,
1079,1113,110,2014-04-13T00:00:00,,
1084,1114,110,2014-04-13T00:00:00,,
2007,1115,110,2014-04-13T00:00:00,,
1083,1116,110,2014-04-13T00:00:00,,
1097,1117,110,2014-04-13T00:00:00,,
1056,1119,110,2014-04-13T00:00:00,,
1083,1120,110,2014-04-13T00:00:00,,
1098,1122,110,2014-04-13T00:00:00,,
1056,1123,110,2014-04-13T00:00:00,,
1189,1125,110,2014-04-13T00:00:00,,
1048,1126,110,2014-04-13T00:00:00,,
1049,1127,110,2014-04-13T00:00:00,,
1048,1128,110,2014-04-13T00:00:00,,
1049,1129,110,2014-04-13T00:00:00,,
1093,1130,110,2014-04-13T00:00:00,,
1078,1131,110,2014-04-13T00:00:00,,
1048,1132,110,2014-04-13T00:00:00,,
1049,1133,110,2014-04-13T00:00:00,,
1084,1134,110,2014-04-13T00:00:00,,
1093,1135,110,2014-04-13T00:00:00,,
1078,1137,110,2014-04-13T00:00:00,,
1047,1138,110,2014-04-13T00:00:00,,
1048,1140,110,2014-04-13T00:00:00,,
1097,1141,110,2014-04-13T00:00:00,,
1084,1143,110,2014-04-13T00:00:00,,
1079,1144,110,2014-04-13T00:00:00,,
1057,1145,110,2014-04-13T00:00:00,,
1048,1146,110,2014-04-13T00:00:00,,
1150,1165,116,2014-04-26T00:00:00,,
2007,1166,116,2014-04-26T00:00:00,,
2007,1169,116,2014-04-26T00:00:00,,
1094,1170,116,2014-04-26T00:00:00,,
1180,1171,116,2014-04-26T00:00:00,,
